Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
24,0.0,Non-Travel,673,Research & Development,11,2,Other,1,1,Female,75.0 - 100.0,4,2,Manufacturing Director,3,Divorced,0.0 - 5000.0,6750.0 - 13500.0,0,Y,False,12.0 - 19.0,3,4,80,1,5,5,2,4,2,1,3
22,0.0,Travel_Rarely,604,Research & Development,6,1,Medical,1,1,Male,50.0 - 75.0,3,1,Research Scientist,3,Married,0.0 - 5000.0,6750.0 - 13500.0,0,Y,False,19.0 - 25.0,4,4,80,0,3,3,3,2,2,2,2
42,0.0,Travel_Frequently,570,Research & Development,8,3,Life Sciences,1,2,Male,50.0 - 75.0,3,5,Manager,4,Divorced,14999.0 - 19999.0,13500.0 - 20249.0,1,Y,False,12.0 - 19.0,3,2,80,1,24,4,2,24,7,14,9
33,0.0,Travel_Frequently,1392,Research & Development,3,4,Life Sciences,1,4,Female,50.0 - 75.0,3,1,Research Scientist,3,Married,0.0 - 5000.0,20249.0 - 26999.0,1,Y,True,6.0 - 12.0,3,3,80,0,8,3,3,8,7,3,0
37,0.0,Travel_Rarely,1115,Research & Development,1,4,Life Sciences,1,1,Male,50.0 - 75.0,2,2,Manufacturing Director,3,Divorced,5000.0 - 10000.0,0.0 - 6750.0,1,Y,False,12.0 - 19.0,3,3,80,1,7,2,4,7,5,0,7
39,0.0,Travel_Frequently,1218,Research & Development,1,1,Life Sciences,1,2,Male,50.0 - 75.0,3,5,Manager,3,Divorced,14999.0 - 19999.0,6750.0 - 13500.0,1,Y,True,12.0 - 19.0,3,3,80,1,21,3,3,21,8,1,6
36,0.0,Travel_Frequently,607,Sales,7,3,Marketing,1,1,Female,75.0 - 100.0,4,2,Sales Executive,1,Married,0.0 - 5000.0,0.0 - 6750.0,2,Y,False,12.0 - 19.0,3,4,80,1,17,2,2,15,7,6,13
50,0.0,Travel_Rarely,1046,Research & Development,10,3,Technical Degree,1,4,Male,75.0 - 100.0,2,3,Healthcare Representative,4,Single,10000.0 - 14999.0,0.0 - 6750.0,6,Y,False,12.0 - 19.0,3,4,80,0,20,2,3,4,3,1,3
33,0.0,Travel_Rarely,213,Research & Development,7,3,Medical,1,3,Male,25.0 - 50.0,3,3,Research Director,3,Married,10000.0 - 14999.0,20249.0 - 26999.0,0,Y,False,6.0 - 12.0,3,4,80,0,14,3,4,13,9,3,7
43,0.0,Travel_Frequently,1001,Research & Development,9,5,Medical,1,4,Male,50.0 - 75.0,3,2,Laboratory Technician,3,Divorced,5000.0 - 10000.0,13500.0 - 20249.0,3,Y,True,12.0 - 19.0,3,2,80,1,10,3,3,8,7,4,7
30,0.0,Travel_Rarely,1275,Research & Development,28,2,Medical,1,4,Female,50.0 - 75.0,3,2,Research Scientist,4,Married,5000.0 - 10000.0,6750.0 - 13500.0,1,Y,False,12.0 - 19.0,3,4,80,2,11,2,3,10,8,1,9
36,1.0,Travel_Rarely,1218,Sales,9,4,Life Sciences,1,3,Male,75.0 - 100.0,2,1,Sales Representative,1,Single,0.0 - 5000.0,6750.0 - 13500.0,7,Y,False,19.0 - 25.0,4,2,80,0,10,4,3,5,3,0,3
27,0.0,Travel_Rarely,1055,Research & Development,2,4,Life Sciences,1,1,Female,25.0 - 50.0,3,2,Manufacturing Director,4,Married,0.0 - 5000.0,0.0 - 6750.0,0,Y,False,12.0 - 19.0,3,2,80,1,4,2,3,3,2,2,2
42,0.0,Travel_Rarely,469,Research & Development,2,2,Medical,1,4,Male,25.0 - 50.0,3,4,Manager,1,Married,14999.0 - 19999.0,13500.0 - 20249.0,0,Y,False,12.0 - 19.0,3,4,80,1,23,3,3,22,6,13,7
36,1.0,Travel_Rarely,660,Research & Development,15,3,Other,1,1,Male,75.0 - 100.0,3,2,Laboratory Technician,3,Divorced,0.0 - 5000.0,6750.0 - 13500.0,7,Y,False,12.0 - 19.0,3,2,80,1,9,3,2,1,0,0,0
29,0.0,Travel_Rarely,1329,Research & Development,7,3,Life Sciences,1,3,Male,75.0 - 100.0,3,2,Healthcare Representative,4,Divorced,5000.0 - 10000.0,0.0 - 6750.0,1,Y,True,6.0 - 12.0,3,2,80,2,6,2,3,6,0,1,0
37,0.0,Travel_Rarely,482,Research & Development,3,3,Other,1,3,Male,25.0 - 50.0,3,3,Manufacturing Director,3,Married,5000.0 - 10000.0,6750.0 - 13500.0,1,Y,False,12.0 - 19.0,3,3,80,1,10,2,3,10,7,7,8
40,0.0,Travel_Rarely,1416,Research & Development,2,2,Medical,1,1,Male,25.0 - 50.0,3,5,Research Director,3,Divorced,14999.0 - 19999.0,0.0 - 6750.0,0,Y,False,12.0 - 19.0,3,4,80,1,22,5,3,21,7,3,9
58,1.0,Travel_Rarely,286,Research & Development,2,4,Life Sciences,1,4,Male,25.0 - 50.0,3,5,Research Director,2,Single,14999.0 - 19999.0,20249.0 - 26999.0,7,Y,True,6.0 - 12.0,3,4,80,0,40,2,3,31,15,13,8
40,0.0,Travel_Rarely,1308,Research & Development,14,3,Medical,1,3,Male,25.0 - 50.0,2,5,Research Director,3,Single,14999.0 - 19999.0,13500.0 - 20249.0,1,Y,False,12.0 - 19.0,3,1,80,0,21,2,4,20,7,4,9
30,0.0,Travel_Rarely,1339,Sales,5,3,Life Sciences,1,2,Female,25.0 - 50.0,3,3,Sales Executive,4,Married,5000.0 - 10000.0,6750.0 - 13500.0,2,Y,False,6.0 - 12.0,3,3,80,1,12,2,3,10,9,7,4
33,1.0,Travel_Rarely,118,Sales,16,3,Marketing,1,1,Female,50.0 - 75.0,3,2,Sales Executive,1,Single,5000.0 - 10000.0,20249.0 - 26999.0,5,Y,False,12.0 - 19.0,3,3,80,0,6,3,3,3,2,0,2
31,0.0,Non-Travel,979,Research & Development,1,4,Medical,1,3,Male,75.0 - 100.0,1,2,Manufacturing Director,3,Married,0.0 - 5000.0,0.0 - 6750.0,0,Y,False,6.0 - 12.0,3,4,80,1,6,2,3,5,4,1,4
30,0.0,Non-Travel,879,Research & Development,9,2,Medical,1,3,Female,50.0 - 75.0,3,2,Manufacturing Director,3,Single,0.0 - 5000.0,6750.0 - 13500.0,7,Y,True,12.0 - 19.0,3,3,80,0,10,3,3,8,4,1,7
59,0.0,Travel_Rarely,1324,Research & Development,3,3,Medical,1,3,Female,75.0 - 100.0,4,1,Laboratory Technician,1,Married,0.0 - 5000.0,6750.0 - 13500.0,4,Y,True,19.0 - 25.0,4,1,80,3,12,3,2,1,0,0,0
49,1.0,Travel_Frequently,1475,Research & Development,28,2,Life Sciences,1,1,Male,75.0 - 100.0,2,2,Laboratory Technician,1,Single,0.0 - 5000.0,20249.0 - 26999.0,3,Y,False,19.0 - 25.0,4,1,80,0,20,2,3,4,3,1,3
28,0.0,Travel_Rarely,736,Sales,26,3,Life Sciences,1,3,Male,25.0 - 50.0,2,2,Sales Executive,1,Married,0.0 - 5000.0,20249.0 - 26999.0,1,Y,False,6.0 - 12.0,3,3,80,1,5,0,3,5,3,0,4
36,0.0,Travel_Rarely,325,Research & Development,10,4,Technical Degree,1,4,Female,50.0 - 75.0,3,3,Healthcare Representative,3,Married,5000.0 - 10000.0,0.0 - 6750.0,3,Y,False,6.0 - 12.0,3,1,80,0,10,0,3,7,7,1,7
28,1.0,Travel_Rarely,103,Research & Development,24,3,Life Sciences,1,3,Male,25.0 - 50.0,2,1,Laboratory Technician,3,Single,0.0 - 5000.0,6750.0 - 13500.0,5,Y,True,12.0 - 19.0,3,2,80,0,6,4,3,4,2,0,3
26,1.0,Travel_Frequently,575,Research & Development,3,1,Technical Degree,1,3,Male,50.0 - 75.0,3,1,Research Scientist,1,Single,0.0 - 5000.0,0.0 - 6750.0,0,Y,False,19.0 - 25.0,4,3,80,0,7,2,3,6,4,0,4
31,0.0,Non-Travel,1188,Sales,20,2,Marketing,1,4,Female,25.0 - 50.0,3,2,Sales Executive,3,Married,5000.0 - 10000.0,20249.0 - 26999.0,1,Y,False,12.0 - 19.0,3,4,80,1,9,2,2,9,8,0,0
40,0.0,Non-Travel,1094,Sales,28,3,Other,1,3,Male,50.0 - 75.0,1,3,Sales Executive,1,Divorced,10000.0 - 14999.0,6750.0 - 13500.0,3,Y,False,12.0 - 19.0,3,3,80,1,20,2,3,1,0,0,1
27,0.0,Travel_Rarely,1134,Research & Development,16,4,Technical Degree,1,3,Female,25.0 - 50.0,3,1,Laboratory Technician,2,Married,0.0 - 5000.0,6750.0 - 13500.0,9,Y,False,12.0 - 19.0,3,2,80,1,4,2,3,2,2,2,2
50,0.0,Travel_Frequently,1115,Research & Development,1,3,Life Sciences,1,1,Female,50.0 - 75.0,3,5,Research Director,2,Married,14999.0 - 19999.0,6750.0 - 13500.0,3,Y,True,12.0 - 19.0,3,1,80,0,28,1,2,8,3,0,7
33,1.0,Travel_Rarely,1277,Research & Development,15,1,Medical,1,2,Male,50.0 - 75.0,3,3,Manager,3,Married,10000.0 - 14999.0,20249.0 - 26999.0,7,Y,True,6.0 - 12.0,3,4,80,0,15,2,4,7,6,7,7
46,0.0,Travel_Frequently,1034,Research & Development,18,1,Medical,1,1,Female,75.0 - 100.0,3,3,Healthcare Representative,3,Married,10000.0 - 14999.0,6750.0 - 13500.0,5,Y,False,6.0 - 12.0,3,4,80,0,28,3,2,2,2,1,2
33,1.0,Travel_Rarely,1017,Research & Development,25,3,Medical,1,1,Male,50.0 - 75.0,2,1,Research Scientist,2,Single,0.0 - 5000.0,0.0 - 6750.0,4,Y,True,19.0 - 25.0,4,2,80,0,5,0,3,2,2,2,2
37,0.0,Travel_Rarely,397,Research & Development,7,4,Medical,1,1,Male,25.0 - 50.0,3,3,Research Director,3,Single,10000.0 - 14999.0,20249.0 - 26999.0,4,Y,False,12.0 - 19.0,3,1,80,0,16,3,4,5,2,0,2
26,0.0,Travel_Rarely,775,Sales,29,2,Medical,1,1,Male,25.0 - 50.0,3,2,Sales Executive,3,Divorced,0.0 - 5000.0,0.0 - 6750.0,5,Y,False,6.0 - 12.0,3,1,80,2,8,5,3,0,0,0,0
50,0.0,Travel_Rarely,854,Sales,1,4,Medical,1,4,Female,50.0 - 75.0,3,5,Manager,4,Divorced,14999.0 - 19999.0,20249.0 - 26999.0,3,Y,False,6.0 - 12.0,3,3,80,1,32,3,2,7,0,0,6
58,1.0,Travel_Rarely,601,Research & Development,7,4,Medical,1,3,Female,50.0 - 75.0,2,3,Manufacturing Director,1,Married,10000.0 - 14999.0,6750.0 - 13500.0,7,Y,True,12.0 - 19.0,3,4,80,0,31,0,2,10,9,5,9
31,0.0,Travel_Rarely,329,Research & Development,1,2,Life Sciences,1,4,Male,75.0 - 100.0,2,1,Laboratory Technician,1,Married,0.0 - 5000.0,13500.0 - 20249.0,1,Y,False,6.0 - 12.0,3,3,80,1,4,3,3,4,2,3,2
26,0.0,Travel_Frequently,921,Research & Development,1,1,Medical,1,1,Female,50.0 - 75.0,2,1,Research Scientist,3,Divorced,0.0 - 5000.0,20249.0 - 26999.0,1,Y,False,12.0 - 19.0,3,3,80,2,5,5,3,5,3,1,3
30,1.0,Travel_Frequently,464,Research & Development,4,3,Technical Degree,1,3,Male,25.0 - 50.0,3,1,Research Scientist,4,Single,0.0 - 5000.0,0.0 - 6750.0,9,Y,True,19.0 - 25.0,4,3,80,0,3,4,3,1,0,0,0
33,0.0,Travel_Frequently,430,Sales,7,3,Medical,1,4,Male,50.0 - 75.0,3,2,Sales Executive,1,Married,0.0 - 5000.0,13500.0 - 20249.0,0,Y,False,12.0 - 19.0,3,1,80,2,5,2,3,4,3,0,3
59,0.0,Travel_Rarely,1089,Sales,1,2,Technical Degree,1,2,Male,50.0 - 75.0,3,3,Manager,4,Married,10000.0 - 14999.0,6750.0 - 13500.0,3,Y,True,12.0 - 19.0,3,3,80,1,14,1,1,6,4,0,4
45,0.0,Travel_Rarely,1385,Research & Development,20,2,Medical,1,3,Male,75.0 - 100.0,3,4,Healthcare Representative,4,Married,10000.0 - 14999.0,6750.0 - 13500.0,0,Y,True,12.0 - 19.0,3,2,80,0,21,2,3,20,7,4,10
58,0.0,Travel_Rarely,1272,Research & Development,5,3,Technical Degree,1,3,Female,25.0 - 50.0,2,3,Healthcare Representative,2,Divorced,10000.0 - 14999.0,6750.0 - 13500.0,2,Y,True,12.0 - 19.0,3,4,80,1,24,3,3,6,0,0,4
28,0.0,Travel_Rarely,440,Research & Development,21,3,Medical,1,3,Male,25.0 - 50.0,3,1,Research Scientist,4,Married,0.0 - 5000.0,0.0 - 6750.0,1,Y,False,6.0 - 12.0,3,3,80,1,5,2,1,5,2,0,2
30,0.0,Travel_Rarely,852,Sales,10,3,Marketing,1,3,Male,50.0 - 75.0,2,2,Sales Executive,3,Married,5000.0 - 10000.0,0.0 - 6750.0,1,Y,False,12.0 - 19.0,3,1,80,1,10,3,3,10,3,1,4
46,0.0,Travel_Frequently,1211,Sales,5,4,Marketing,1,1,Male,75.0 - 100.0,3,2,Sales Executive,4,Single,5000.0 - 10000.0,20249.0 - 26999.0,4,Y,True,19.0 - 25.0,4,3,80,0,14,4,3,9,6,0,8
31,1.0,Travel_Frequently,1060,Sales,1,3,Life Sciences,1,4,Female,50.0 - 75.0,3,1,Sales Representative,2,Single,0.0 - 5000.0,6750.0 - 13500.0,1,Y,True,6.0 - 12.0,3,1,80,0,3,2,4,3,2,2,2
31,1.0,Travel_Rarely,202,Research & Development,8,3,Life Sciences,1,1,Female,25.0 - 50.0,2,1,Research Scientist,2,Single,0.0 - 5000.0,20249.0 - 26999.0,1,Y,False,6.0 - 12.0,3,3,80,0,1,3,4,1,0,0,0
22,0.0,Travel_Rarely,1256,Research & Development,19,1,Medical,1,3,Male,75.0 - 100.0,3,1,Research Scientist,4,Married,0.0 - 5000.0,6750.0 - 13500.0,1,Y,False,19.0 - 25.0,4,1,80,2,2,6,3,2,2,2,2
22,0.0,Non-Travel,1123,Research & Development,16,2,Medical,1,4,Male,75.0 - 100.0,4,1,Laboratory Technician,4,Divorced,0.0 - 5000.0,6750.0 - 13500.0,1,Y,True,12.0 - 19.0,3,2,80,2,1,2,2,1,0,0,0
36,0.0,Travel_Rarely,852,Research & Development,5,4,Life Sciences,1,2,Female,75.0 - 100.0,2,1,Research Scientist,1,Married,0.0 - 5000.0,6750.0 - 13500.0,9,Y,True,12.0 - 19.0,3,4,80,1,6,3,4,1,1,0,0
43,0.0,Travel_Frequently,185,Research & Development,10,4,Life Sciences,1,3,Female,25.0 - 50.0,3,1,Laboratory Technician,4,Single,0.0 - 5000.0,6750.0 - 13500.0,0,Y,False,12.0 - 19.0,3,1,80,0,9,5,3,8,7,1,7
35,1.0,Travel_Frequently,130,Research & Development,25,4,Life Sciences,1,4,Female,75.0 - 100.0,3,1,Research Scientist,2,Divorced,0.0 - 5000.0,13500.0 - 20249.0,1,Y,True,12.0 - 19.0,3,1,80,1,10,3,2,10,2,7,8
60,0.0,Travel_Frequently,1499,Sales,28,3,Marketing,1,3,Female,75.0 - 100.0,2,3,Sales Executive,1,Married,10000.0 - 14999.0,0.0 - 6750.0,4,Y,False,12.0 - 19.0,3,4,80,0,22,5,4,18,13,13,11
34,0.0,Travel_Rarely,131,Sales,2,3,Marketing,1,3,Female,75.0 - 100.0,3,2,Sales Executive,1,Single,0.0 - 5000.0,0.0 - 6750.0,0,Y,True,6.0 - 12.0,3,4,80,0,4,3,3,3,2,0,2
39,1.0,Travel_Rarely,1122,Research & Development,6,3,Medical,1,4,Male,50.0 - 75.0,3,1,Laboratory Technician,1,Married,0.0 - 5000.0,0.0 - 6750.0,7,Y,True,19.0 - 25.0,4,4,80,0,8,2,1,2,2,2,2
38,0.0,Travel_Rarely,770,Sales,10,4,Marketing,1,3,Male,50.0 - 75.0,2,3,Sales Executive,3,Divorced,5000.0 - 10000.0,0.0 - 6750.0,0,Y,True,12.0 - 19.0,3,2,80,2,9,2,3,8,7,2,7
33,1.0,Travel_Rarely,587,Research & Development,10,1,Medical,1,1,Male,25.0 - 50.0,1,1,Laboratory Technician,4,Divorced,0.0 - 5000.0,0.0 - 6750.0,7,Y,False,12.0 - 19.0,3,1,80,3,8,2,3,4,3,1,3
25,0.0,Travel_Rarely,891,Sales,4,2,Life Sciences,1,2,Female,75.0 - 100.0,2,2,Sales Executive,4,Single,0.0 - 5000.0,6750.0 - 13500.0,1,Y,True,6.0 - 12.0,3,2,80,0,5,3,3,5,4,1,3
49,0.0,Travel_Rarely,1495,Research & Development,5,4,Technical Degree,1,1,Male,75.0 - 100.0,3,2,Healthcare Representative,3,Married,5000.0 - 10000.0,20249.0 - 26999.0,2,Y,False,12.0 - 19.0,3,2,80,1,20,0,2,3,2,1,2
45,0.0,Travel_Rarely,788,Human Resources,24,4,Medical,1,2,Male,25.0 - 50.0,3,1,Human Resources,2,Single,0.0 - 5000.0,6750.0 - 13500.0,1,Y,False,12.0 - 19.0,3,1,80,0,6,3,3,6,3,0,4
43,0.0,Travel_Rarely,982,Research & Development,12,3,Life Sciences,1,1,Male,50.0 - 75.0,2,4,Research Director,2,Divorced,10000.0 - 14999.0,0.0 - 6750.0,1,Y,False,6.0 - 12.0,3,3,80,1,25,3,3,25,10,3,9
34,0.0,Travel_Frequently,829,Research & Development,15,3,Medical,1,2,Male,50.0 - 75.0,3,4,Research Director,1,Divorced,14999.0 - 19999.0,6750.0 - 13500.0,7,Y,False,12.0 - 19.0,3,4,80,2,16,3,2,14,8,6,9
34,0.0,Travel_Rarely,1333,Sales,10,4,Life Sciences,1,3,Female,75.0 - 100.0,3,1,Sales Representative,3,Married,0.0 - 5000.0,13500.0 - 20249.0,1,Y,True,12.0 - 19.0,3,4,80,1,1,2,3,1,1,0,0
23,0.0,Travel_Rarely,310,Research & Development,10,1,Medical,1,1,Male,75.0 - 100.0,4,1,Research Scientist,3,Single,0.0 - 5000.0,13500.0 - 20249.0,1,Y,False,12.0 - 19.0,3,4,80,0,2,3,3,2,2,0,2
37,0.0,Travel_Rarely,571,Research & Development,10,1,Life Sciences,1,4,Female,75.0 - 100.0,3,1,Research Scientist,1,Divorced,0.0 - 5000.0,13500.0 - 20249.0,0,Y,True,12.0 - 19.0,3,2,80,2,6,3,2,5,3,4,3
35,0.0,Travel_Rarely,384,Sales,8,4,Life Sciences,1,1,Female,50.0 - 75.0,3,1,Sales Representative,4,Married,0.0 - 5000.0,20249.0 - 26999.0,1,Y,False,12.0 - 19.0,3,2,80,1,3,1,2,3,2,0,2
36,1.0,Travel_Rarely,530,Sales,3,1,Life Sciences,1,3,Male,50.0 - 75.0,2,3,Sales Executive,4,Married,10000.0 - 14999.0,0.0 - 6750.0,1,Y,True,6.0 - 12.0,3,1,80,1,16,6,3,16,7,3,7
23,0.0,Travel_Rarely,1309,Research & Development,26,1,Life Sciences,1,3,Male,75.0 - 100.0,3,1,Research Scientist,4,Divorced,0.0 - 5000.0,13500.0 - 20249.0,1,Y,False,6.0 - 12.0,3,3,80,2,4,2,2,4,2,0,2
25,0.0,Travel_Rarely,883,Sales,26,1,Medical,1,3,Female,25.0 - 50.0,3,2,Sales Executive,4,Single,5000.0 - 10000.0,20249.0 - 26999.0,1,Y,False,19.0 - 25.0,4,2,80,0,6,5,2,6,5,1,4
43,0.0,Non-Travel,1344,Research & Development,7,3,Medical,1,4,Male,25.0 - 50.0,4,1,Research Scientist,4,Divorced,0.0 - 5000.0,0.0 - 6750.0,4,Y,False,12.0 - 19.0,3,4,80,3,7,3,4,5,4,2,2
41,1.0,Travel_Rarely,1085,Research & Development,2,4,Life Sciences,1,2,Female,50.0 - 75.0,1,1,Laboratory Technician,4,Divorced,0.0 - 5000.0,13500.0 - 20249.0,4,Y,True,12.0 - 19.0,3,3,80,1,10,1,2,7,7,1,0
25,0.0,Travel_Rarely,1356,Sales,10,4,Life Sciences,1,3,Male,50.0 - 75.0,3,2,Sales Executive,4,Single,0.0 - 5000.0,20249.0 - 26999.0,0,Y,False,12.0 - 19.0,3,2,80,0,5,4,3,4,3,1,1
52,0.0,Travel_Rarely,1490,Research & Development,4,2,Life Sciences,1,4,Female,25.0 - 50.0,3,4,Manager,4,Married,14999.0 - 19999.0,6750.0 - 13500.0,2,Y,False,12.0 - 19.0,3,4,80,0,31,2,1,5,2,1,4
36,0.0,Travel_Frequently,541,Sales,3,4,Medical,1,1,Male,25.0 - 50.0,2,3,Sales Executive,4,Married,5000.0 - 10000.0,6750.0 - 13500.0,4,Y,False,6.0 - 12.0,3,1,80,1,16,2,3,13,9,1,12
26,0.0,Travel_Rarely,1066,Research & Development,2,2,Medical,1,4,Male,25.0 - 50.0,4,2,Manufacturing Director,4,Married,5000.0 - 10000.0,0.0 - 6750.0,1,Y,False,6.0 - 12.0,3,2,80,0,8,2,3,8,7,1,3
56,0.0,Travel_Frequently,1240,Research & Development,9,3,Medical,1,1,Female,50.0 - 75.0,3,1,Research Scientist,3,Married,0.0 - 5000.0,6750.0 - 13500.0,2,Y,False,12.0 - 19.0,3,2,80,1,18,4,3,5,4,0,3
34,0.0,Travel_Frequently,878,Research & Development,10,4,Medical,1,4,Male,25.0 - 50.0,3,1,Research Scientist,3,Divorced,0.0 - 5000.0,0.0 - 6750.0,1,Y,True,12.0 - 19.0,3,4,80,1,5,4,4,5,3,2,0
38,0.0,Travel_Rarely,395,Sales,9,3,Marketing,1,2,Male,75.0 - 100.0,2,1,Sales Representative,2,Married,0.0 - 5000.0,6750.0 - 13500.0,0,Y,False,12.0 - 19.0,3,4,80,1,3,3,3,2,2,1,2
36,0.0,Travel_Rarely,1403,Research & Development,6,3,Life Sciences,1,4,Male,25.0 - 50.0,3,1,Laboratory Technician,4,Married,0.0 - 5000.0,20249.0 - 26999.0,0,Y,False,6.0 - 12.0,3,3,80,1,16,4,3,15,13,10,11
26,0.0,Travel_Rarely,192,Research & Development,1,2,Medical,1,1,Male,50.0 - 75.0,2,1,Laboratory Technician,1,Married,0.0 - 5000.0,6750.0 - 13500.0,1,Y,False,12.0 - 19.0,3,1,80,2,6,2,3,5,3,1,3
29,1.0,Travel_Rarely,408,Sales,23,1,Life Sciences,1,4,Female,25.0 - 50.0,2,3,Sales Executive,1,Married,5000.0 - 10000.0,6750.0 - 13500.0,1,Y,False,12.0 - 19.0,3,1,80,1,11,3,1,11,8,3,10
27,0.0,Travel_Rarely,1157,Research & Development,17,3,Technical Degree,1,3,Male,50.0 - 75.0,3,1,Research Scientist,2,Married,0.0 - 5000.0,6750.0 - 13500.0,0,Y,True,12.0 - 19.0,3,4,80,1,6,3,2,5,2,1,1
31,1.0,Travel_Frequently,667,Sales,1,4,Life Sciences,1,2,Female,25.0 - 50.0,1,1,Sales Representative,3,Single,0.0 - 5000.0,13500.0 - 20249.0,1,Y,False,6.0 - 12.0,3,2,80,0,1,3,3,1,0,0,0
43,0.0,Travel_Frequently,775,Sales,15,3,Life Sciences,1,4,Male,25.0 - 50.0,2,2,Sales Executive,4,Married,5000.0 - 10000.0,20249.0 - 26999.0,3,Y,False,12.0 - 19.0,3,3,80,1,7,5,3,2,2,2,2
36,0.0,Non-Travel,1434,Sales,8,4,Life Sciences,1,1,Male,75.0 - 100.0,2,3,Sales Executive,1,Single,5000.0 - 10000.0,13500.0 - 20249.0,1,Y,False,12.0 - 19.0,3,2,80,0,10,1,3,10,7,0,9
40,0.0,Travel_Rarely,329,Research & Development,1,4,Life Sciences,1,2,Male,75.0 - 100.0,3,1,Laboratory Technician,2,Married,0.0 - 5000.0,6750.0 - 13500.0,3,Y,False,19.0 - 25.0,4,3,80,1,7,3,3,4,2,0,3
22,0.0,Travel_Rarely,594,Research & Development,2,1,Technical Degree,1,3,Male,75.0 - 100.0,3,1,Laboratory Technician,4,Married,0.0 - 5000.0,13500.0 - 20249.0,0,Y,False,12.0 - 19.0,3,3,80,1,3,2,3,2,1,2,1
26,0.0,Travel_Rarely,1384,Research & Development,3,4,Medical,1,1,Male,75.0 - 100.0,4,1,Laboratory Technician,4,Married,0.0 - 5000.0,6750.0 - 13500.0,1,Y,False,19.0 - 25.0,4,2,80,1,8,2,3,8,7,0,7
31,0.0,Travel_Rarely,1232,Research & Development,7,4,Medical,1,3,Female,25.0 - 50.0,3,3,Manufacturing Director,4,Single,5000.0 - 10000.0,20249.0 - 26999.0,1,Y,True,12.0 - 19.0,3,3,80,0,11,2,2,11,9,4,10
52,1.0,Travel_Rarely,1030,Sales,5,3,Life Sciences,1,2,Male,50.0 - 75.0,3,3,Sales Executive,2,Single,5000.0 - 10000.0,20249.0 - 26999.0,9,Y,True,12.0 - 19.0,3,3,80,0,10,2,2,8,7,7,7
28,0.0,Travel_Rarely,1158,Research & Development,9,3,Medical,1,4,Male,75.0 - 100.0,3,1,Research Scientist,4,Married,0.0 - 5000.0,0.0 - 6750.0,1,Y,False,19.0 - 25.0,4,4,80,1,5,3,2,5,2,0,4
37,0.0,Travel_Rarely,1439,Research & Development,4,1,Life Sciences,1,3,Male,50.0 - 75.0,3,1,Research Scientist,3,Married,0.0 - 5000.0,0.0 - 6750.0,7,Y,True,12.0 - 19.0,3,4,80,0,8,2,3,6,4,1,3
42,0.0,Travel_Rarely,188,Research & Development,29,3,Medical,1,2,Male,50.0 - 75.0,1,2,Laboratory Technician,4,Single,0.0 - 5000.0,6750.0 - 13500.0,4,Y,False,12.0 - 19.0,3,1,80,0,16,3,3,1,0,0,0
44,0.0,Non-Travel,111,Research & Development,17,3,Life Sciences,1,4,Male,50.0 - 75.0,1,1,Research Scientist,3,Single,0.0 - 5000.0,0.0 - 6750.0,2,Y,False,12.0 - 19.0,3,4,80,0,6,3,3,0,0,0,0
28,0.0,Travel_Rarely,1144,Sales,10,1,Medical,1,4,Male,50.0 - 75.0,3,1,Sales Representative,2,Married,0.0 - 5000.0,20249.0 - 26999.0,1,Y,False,19.0 - 25.0,4,2,80,0,1,5,3,1,0,0,0
31,0.0,Travel_Rarely,1332,Research & Development,11,2,Medical,1,3,Male,75.0 - 100.0,3,2,Healthcare Representative,1,Married,5000.0 - 10000.0,13500.0 - 20249.0,1,Y,True,6.0 - 12.0,3,4,80,0,6,2,2,6,5,0,1
19,1.0,Travel_Rarely,303,Research & Development,2,3,Life Sciences,1,2,Male,25.0 - 50.0,2,1,Laboratory Technician,4,Single,0.0 - 5000.0,6750.0 - 13500.0,1,Y,False,19.0 - 25.0,4,3,80,0,1,3,2,1,0,1,0
37,1.0,Travel_Rarely,1373,Research & Development,2,2,Other,1,4,Male,75.0 - 100.0,2,1,Laboratory Technician,3,Single,0.0 - 5000.0,0.0 - 6750.0,6,Y,True,12.0 - 19.0,3,2,80,0,7,3,3,0,0,0,0
45,0.0,Travel_Rarely,252,Research & Development,2,3,Life Sciences,1,2,Female,75.0 - 100.0,2,1,Research Scientist,3,Single,0.0 - 5000.0,0.0 - 6750.0,1,Y,False,12.0 - 19.0,3,4,80,0,1,3,3,1,0,0,0
50,0.0,Travel_Rarely,804,Research & Development,9,3,Life Sciences,1,1,Male,50.0 - 75.0,3,1,Laboratory Technician,4,Married,0.0 - 5000.0,13500.0 - 20249.0,4,Y,False,12.0 - 19.0,3,2,80,0,8,5,3,1,0,0,0
51,0.0,Travel_Frequently,1456,Research & Development,1,4,Medical,1,1,Female,25.0 - 50.0,2,3,Healthcare Representative,1,Single,5000.0 - 10000.0,20249.0 - 26999.0,3,Y,False,19.0 - 25.0,4,3,80,0,23,1,2,13,12,12,8
